Id,SalePrice
1703,235970.12137297864
1704,249165.0613849094
1705,255974.22373942516
1706,290814.93053453974
1707,221260.12717133472
1708,211152.22095055503
1709,249965.7538848264
1710,232782.0036566313
1711,262182.30834763753
1712,268956.9835364679
1713,256743.44611830355
1714,227123.35369657978
1715,207574.06510705347
1716,189681.77517124845
1717,189411.2846827679
1718,145746.62551387932
1719,212944.54997305604
1720,215494.47936001778
1721,186144.20967468384
1722,137452.27806649517
1723,151416.2318649683
1724,219520.10155595015
1725,238529.5785743042
1726,196502.60188160333
1727,169969.44665950685
1728,184585.0647711566
1729,149484.8391926989
1730,157263.1003551944
1731,108109.01019783723
1732,128669.5071953423
1733,109422.2597862256
1734,114053.00423905035
1735,141403.7331726708
1736,108543.13302337503
1737,273569.03301385604
1738,265703.17002641433
1739,249046.8905538205
1740,240656.03909671228
1741,198817.6067736471
1742,170292.6425457848
1743,181818.60970601693
1744,305928.0228408638
1745,221927.68733069624
1746,234199.52365388357
1747,232828.83402902025
1748,228760.88586034995
1749,141829.90051150773
1750,118791.52739772268
1751,270471.1309699211
1752,107463.91681732071
1753,167641.116454777
1754,195975.5513351858
1755,168899.21075673375
1756,118093.67792224485
1757,115806.69408316698
1758,127501.76338688747
1759,161377.40527566636
1760,165558.53878726842
1761,151617.91633335737
1762,171378.72119832688
1763,183763.56504292015
1764,118275.32363839084
1765,175306.70332044127
1766,195423.47149398105
1767,216680.13808497108
1768,150595.6566148095
1769,172761.4302906941
1770,172090.3401638083
1771,107157.90934202858
1772,149642.19310390574
1773,109368.32808448668
1774,166764.16530010718
1775,148935.11799584128
1776,141384.51926027946
1777,97329.47229902467
1778,164727.5915757854
1779,164145.547458477
1780,168615.54139861147
1781,132670.03657884916
1782,48768.89459361666
1783,138721.99284028538
1784,103661.09484393123
1785,144548.2630842669
1786,88140.5578519243
1787,169855.80485144022
1788,34311.46359037439
1789,97419.95418543971
1790,64573.08746073334
1791,189801.5055195242
1792,172785.90880945438
1793,100322.26265305534
1794,167254.09160009035
1795,156477.90758591957
1796,182378.51571506422
1797,126290.11227963111
1798,134415.66380995009
1799,90734.41728854945
1800,133136.92008355676
1801,133240.77268812733
1802,126325.72970471231
1803,169103.08175083654
1804,149815.6786570792
1805,142684.7245690848
1806,132621.3295792902
1807,121427.57383782204
1808,124198.89880058353
1809,138040.55984600363
1810,141540.59566623284
1811,58674.014673307596
1812,102654.28148641341
1813,120849.44923831741
1814,72864.33135534768
1815,61362.65835311107
1816,106029.3095102013
1817,138518.18707977442
1818,202575.78611579884
1819,146143.93422836738
1820,83075.15717324309
1821,86660.7272550854
1822,141821.20806997802
1823,47853.08690783681
1824,152837.69570833046
1825,153127.4564656771
1826,97352.06719766857
1827,100758.63717052722
1828,131198.1277084249
1829,91371.02242276628
1830,149958.66235756918
1831,161104.76495448683
1832,100013.27520124495
1833,137655.58700813397
1834,146479.12440225258
1835,150807.98598849468
1836,124003.4430934591
1837,76898.58162553914
1838,129201.36690285648
1839,76289.05724066842
1840,135735.93865444764
1841,112736.12068446606
1842,97231.84455424672
1843,135933.3429984471
1844,152070.29555689238
1845,153433.73707725827
1846,151454.68854793548
1847,192632.7003025367
1848,52837.15559870185
1849,121605.2608452496
1850,110657.06045333817
1851,161198.0570125966
1852,120672.58239874963
1853,157376.09128404417
1854,190814.16069430855
1855,154223.44234756377
1856,237833.64805805634
1857,171660.5258660449
1858,142511.16255271956
1859,118485.78965357048
1860,144147.4139326586
1861,116969.71566328508
1862,241720.726377735
1863,239996.65956471194
1864,240012.94926646943
1865,343527.23376473086
1866,313857.8532725915
1867,215072.61268416813
1868,281474.70576945296
1869,204123.42006532123
1870,215159.82670908337
1871,246289.40030152662
1872,177179.01199510877
1873,248796.4800189534
1874,126897.95596215184
1875,183733.784666292
1876,190607.17241491235
1877,212624.33996801727
1878,219372.00580973717
1879,120056.99059700474
1880,96976.26765349446
1881,227205.23986366365
1882,247208.9232755487
1883,191392.385735049
1884,211641.0794586234
1885,224971.5766438895
1886,266786.0913629241
1887,219777.0584637455
1888,246227.56929222876
1889,168407.76374287388
1890,104676.95059790646
1891,138441.74216580644
1892,89989.01855964967
1893,98216.0494529217
1894,129808.69056418675
1895,140979.98024932595
1896,123064.65723019789
1897,115793.59595481606
1898,125546.2956332961
1899,165240.82021825094
1900,134808.49584165539
1901,162910.7300168251
1902,164109.92275358664
1903,221783.0490405429
1904,130500.65076279166
1905,171705.77394114572
1906,80917.10905224303
1907,190571.699110078
1908,109299.08933654867
1909,128826.78133763964
1910,118518.27384454707
1911,196573.05831048646
1912,291127.8834424808
1913,152535.13497437126
1914,57658.54287085839
1915,341577.30312254233
1916,-10825.385022071889
1917,239703.38747046117
1918,150043.42597748755
1919,184675.70124087678
1920,156156.253450695
1921,361775.8154562544
1922,314202.08563624695
1923,224587.3913430278
1924,214101.50025215463
1925,228547.17740367827
1926,360413.9824239756
1927,145557.9965592159
1928,169192.29664582
1929,123382.31600371536
1930,136432.51738399322
1931,137918.90016392266
1932,135227.7577088873
1933,171274.42673430496
1934,167589.220012731
1935,167471.6178849933
1936,185772.26073948116
1937,178100.01810397065
1938,188165.2921722906
1939,245416.8570972838
1940,221915.5117458751
1941,174370.2144755236
1942,175905.80186575427
1943,239632.9862775168
1944,330853.1374085001
1945,353995.84616789606
1946,111033.30914954093
1947,244243.04129929477
1948,185167.49075383964
1949,269145.76301682566
1950,191283.72075621094
1951,260261.7155942813
1952,228296.45975027487
1953,155721.09583696627
1954,195437.96038620707
1955,120474.29279807615
1956,287416.03776544204
1957,155458.88364488244
1958,265302.55979128566
1959,135751.61631194162
1960,100981.24481622098
1961,123898.4724721991
1962,90008.59092448276
1963,108376.30795036218
1964,90155.47933096459
1965,117651.95750922509
1966,135315.6908396779
1967,289937.5176512847
1968,352856.63095508644
1969,346128.6332293721
1970,349900.25457095064
1971,401897.68651203543
1972,326824.09357121424
1973,293325.3536320644
1974,312254.70002924383
1975,602554.9248614582
1976,257516.41571248145
1977,311082.80820438
1978,306933.9140215415
1979,336309.95808510657
1980,227138.34082984328
1981,345695.9526166612
1982,230839.29712973846
1983,233577.92029584406
1984,192334.77841061723
1985,223322.83093602755
1986,234387.53241483503
1987,203396.26440696584
1988,196899.20924723087
1989,215115.42496031252
1990,233704.6137573678
1991,254718.18637107316
1992,234282.33675573472
1993,197103.64672980932
1994,239433.45179472197
1995,187273.00286549804
1996,268934.9214311879
1997,304241.70702481
1998,273316.9724076317
1999,279642.5084449983
2000,289893.0960047314
2001,282989.55203736096
2002,236040.16896290155
2003,241365.18126260638
2004,281511.9607122523
2005,235456.75722583602
2006,238612.20907508247
2007,235234.25180863528
2008,229805.07717880854
2009,208435.63244027374
2010,201808.04095989358
2011,164044.86715149213
2012,174832.0989345419
2013,192799.48469419786
2014,200529.9597582861
2015,213179.63581694124
2016,192939.68911731718
2017,210156.71018608412
2018,128845.63551796725
2019,132434.4212804142
2020,98982.41457488397
2021,109750.4439833657
2022,166336.5092975342
2023,164752.11993004577
2024,287735.48829844955
2025,330319.64741592645
2026,192699.69637842834
2027,155888.2862857851
2028,165156.01944126954
2029,154631.4933562247
2030,278064.37936122564
2031,250124.07472133866
2032,262803.38765850326
2033,268138.57712876436
2034,182349.09081261427
2035,193975.647774211
2036,209359.89550510884
2037,208364.9508446326
2038,312305.8184893265
2039,210049.2430908916
2040,329474.66122082446
2041,285885.0781382
2042,206630.07786982585
2043,167301.34075335469
2044,173826.38708640684
2045,186438.0984579017
2046,125841.21955826835
2047,136796.1125796303
2048,137892.60449671964
2049,137964.3520814024
2050,166985.10727220573
2051,147053.89718025803
2052,120311.36004244714
2053,148166.4068549821
2054,93722.3714771416
2055,156697.2247810566
2056,151805.17970116422
2057,124380.92331980666
2058,224755.70212341248
2059,140817.8142143661
2060,186862.19805009742
2061,189390.63532359814
2062,113428.82777678905
2063,132133.5719510227
2064,132832.79852512907
2065,122821.32930357786
2066,186426.05565572387
2067,150285.149851148
2068,148123.33790170398
2069,83438.77601432995
2070,98834.41069439412
2071,84775.89119420908
2072,118974.69845282877
2073,133774.684342663
2074,178427.56882402636
2075,155992.15709003047
2076,113338.91171354029
2077,149474.27112024007
2078,107280.65113401363
2079,151681.17779936604
2080,136799.1387731839
2081,133299.79613847108
2082,130364.70639481951
2083,164193.54835518144
2084,107232.78750569871
2085,120191.81982634906
2086,121629.44232094611
2087,118508.49491318184
2088,89440.04622113632
2089,77561.48463703957
2090,147522.3559059462
2091,91941.27910308781
2092,141772.03000355404
2093,146165.9307697337
2094,156108.3514087293
2095,125164.6805608561
2096,84303.17664967393
2097,93785.05439217141
2098,126707.19447294515
2099,17304.921775651368
2100,54876.803740396834
2101,100470.24117214323
2102,146348.76290523444
2103,101533.83113586865
2104,137704.92322836685
2105,148226.70921093386
2106,20638.676067078137
2107,213477.5510608705
2108,98597.27779450812
2109,99995.75408510919
2110,120624.22896368158
2111,201175.52892367225
2112,136941.04271925063
2113,122598.315459804
2114,140932.03307770038
2115,166171.08716673715
2116,109649.00594251588
2117,138246.05086423512
2118,110254.61148912561
2119,111472.39623567191
2120,83025.6625219475
2121,88620.43528570657
2122,99359.91288946461
2123,95685.50650799842
2124,155538.53295812474
2125,134171.47400884374
2126,179548.75295294842
2127,157719.37794928867
2128,154001.64436089908
2129,98587.18703655418
2130,129959.274774925
2131,103654.8826673874
2132,105679.11207751962
2133,120287.12991063492
2134,120626.39101606366
2135,81087.42534041023
2136,44057.695660612604
2137,134551.63483008914
2138,151715.75021059075
2139,136878.81930853936
2140,138485.3722985064
2141,159752.88459773883
2142,122380.96162742955
2143,148678.2529994072
2144,125081.53349046092
2145,149285.3638148744
2146,165244.12844266774
2147,172051.22182221894
2148,137854.23431098563
2149,140183.01820643814
2150,206758.74436700073
2151,131407.0014093185
2152,150264.30449508686
2153,194525.5833886979
2154,105348.92630257047
2155,144462.4709435154
2156,255065.55014543454
2157,239793.01170186358
2158,250460.05732449619
2159,230718.69232244507
2160,201746.0975204674
2161,235544.17834885753
2162,334651.90426144155
2163,347502.8963706313
2164,229507.9999292723
2165,199515.26068930162
2166,149005.08514905427
2167,202363.8146207834
2168,190218.59473230396
2169,206036.9553491055
2170,219003.7269562485
2171,135076.13723512538
2172,119153.56145641915
2173,151936.94321934678
2174,237280.27949769222
2175,265891.9888985321
2176,267869.7247272682
2177,236107.79642567443
2178,228713.61500881737
2179,154310.35504170854
2180,169527.93678644495
2181,210722.80084630995
2182,225773.68769731323
2183,196792.36424848376
2184,121294.472774011
2185,104733.38382289014
2186,137533.70326025234
2187,132454.90746202317
2188,141889.2551849908
2189,369014.6547353199
2190,67283.65020755344
2191,84593.34947094004
2192,80937.17423024736
2193,136856.25829632723
2194,117333.67918816893
2195,97974.63870467417
2196,112125.92691127674
2197,115424.11637133834
2198,171378.23434099308
2199,155923.3431828053
2200,137222.89385346798
2201,160748.89029568105
2202,191939.71582552264
2203,172674.99021277725
2204,183655.51638180073
2205,154627.6439090315
2206,148287.75615141643
2207,209606.3538879165
2208,227617.09787165685
2209,189620.77870943895
2210,121548.01788883188
2211,104233.16338770845
2212,110590.77677329825
2213,112372.94961171979
2214,131222.647332799
2215,97921.46420190283
2216,145758.53569246756
2217,19738.797925606807
2218,102080.94484752495
2219,92086.67805266226
2220,17440.35525748605
2221,340932.63949063316
2222,295276.95812410384
2223,267853.9171631773
2224,222495.85205696974
2225,149701.00386979195
2226,174454.15444584526
2227,232965.00509009146
2228,268683.1227288627
2229,267016.82006076793
2230,131949.6253170188
2231,233493.76884489114
2232,183933.08266001273
2233,196407.2731087587
2234,253247.6039342149
2235,226751.688216608
2236,261455.41774423476
2237,274751.41548621596
2238,165533.59495245232
2239,152038.28995047786
2240,169258.0908181391
2241,129737.97382494752
2242,123751.79582687872
2243,121803.95786003963
2244,102638.27973807612
2245,103324.90761263491
2246,156660.97171827694
2247,114379.06276051674
2248,134815.80794351044
2249,133164.8226163812
2250,116710.86782470191
2251,176104.50586375335
2252,181611.76855899228
2253,170485.45419892456
2254,181320.61131733746
2255,184798.03136222888
2256,186684.10711871003
2257,204787.55597196482
2258,174765.1991019066
2259,183010.8830763531
2260,131992.0767740685
2261,203900.71658034387
2262,230609.4745756242
2263,331763.8248135634
2264,405623.05025445623
2265,156012.44146280384
2266,297555.03469033015
2267,337561.5796856503
2268,318026.63652693585
2269,151598.30754147857
2270,201883.82640785628
2271,220511.0675222623
2272,244195.7275629886
2273,156977.48787880884
2274,174068.190875989
2275,140198.84888919964
2276,198303.83679491372
2277,166087.6269289029
2278,145033.62668132255
2279,141275.43856454964
2280,95136.96474711024
2281,188703.69643894662
2282,190666.40019824004
2283,106871.63874963808
2284,131640.2226980794
2285,152894.48415018906
2286,124995.05440551668
2287,345754.0636614644
2288,275339.5315882788
2289,311930.6871941971
2290,395103.0543988836
2291,337248.2559046877
2292,376720.47151009773
2293,409668.5128991257
2294,343711.4216660401
2295,402610.59391439124
2296,288556.20343667327
2297,338492.3827972539
2298,345257.65287199663
2299,335805.548941619
2300,294094.4394299764
2301,313184.22576290776
2302,236391.1166344486
2303,258055.91025728555
2304,254726.17956154773
2305,217953.7456285643
2306,199980.6695187016
2307,208170.47246858766
2308,252086.667232363
2309,313974.18578315235
2310,248112.10298772054
2311,229847.44483181086
2312,216943.62245492372
2313,192208.59853374455
2314,206321.89110242613
2315,216355.93466298774
2316,217135.25955909738
2317,188068.65139959365
2318,211990.48491316361
2319,225007.5769598185
2320,219789.28909469573
2321,244315.052325441
2322,210073.20958077456
2323,199010.08967346893
2324,205852.82410240747
2325,240954.40974126002
2326,196627.5054081478
2327,221852.09898335076
2328,242055.15211066636
2329,192014.89784043058
2330,195632.36943655097
2331,307227.62074464175
2332,336057.5049471187
2333,300275.4717922922
2334,252404.6328883597
2335,284451.2596793041
2336,292087.4241376127
2337,215953.19047214152
2338,258117.79939856418
2339,236045.37458418615
2340,364094.2806658654
2341,230710.60593867014
2342,231553.97134446746
2343,225856.7505643357
2344,219273.26861542548
2345,224463.50320238966
2346,229016.1725911929
2347,210219.4909089442
2348,254239.62374481143
2349,195794.93467544546
2350,296230.1403188185
2351,284875.515328596
2352,235642.1896655749
2353,226762.3541760711
2354,156056.02085647467
2355,167635.07333480727
2356,163057.03433259702
2357,201668.7182964439
2358,201818.58942098412
2359,129915.76918952781
2360,118498.94926617431
2361,126870.9396932878
2362,268939.44496069767
2363,123238.26534722498
2364,179991.70129152198
2365,213437.40273392582
2366,227081.63453471524
2367,252424.99896113834
2368,229040.82477732227
2369,236609.68058700152
2370,151186.40313130393
2371,168914.66612551673
2372,194699.72724557182
2373,282662.65564812033
2374,297022.4737489546
2375,230007.17634924207
2376,308040.77571998455
2377,298452.5330202639
2378,143507.88609607247
2379,202402.59334678584
2380,143610.3268034672
2381,157141.08139811907
2382,223493.44683004622
2383,213799.5896083413
2384,250443.15184539367
2385,147092.77983900552
2386,113675.00642568481
2387,128456.36738426049
2388,122553.90384611822
2389,131873.17776236517
2390,143382.33978986563
2391,136392.69933635645
2392,128244.70859921139
2393,174206.75119874298
2394,142532.70527768307
2395,197157.55801330143
2396,153729.05809784317
2397,206875.9433764234
2398,126367.27411792541
2399,44175.214640155726
2400,36506.00818395923
2401,134908.56317876643
2402,149460.71307191832
2403,128208.1795852141
2404,171486.19878770955
2405,158830.04342659828
2406,141345.14171338486
2407,127346.43375304758
2408,148935.1057282005
2409,131891.440275482
2410,188203.8927065689
2411,112330.55632044197
2412,165375.36089947206
2413,125284.63759309225
2414,164497.05553583064
2415,139582.94658829665
2416,138727.3565049873
2417,146847.16873550447
2418,140511.26417098157
2419,126110.41912492024
2420,117869.26490565643
2421,97395.81572003986
2422,104019.74093550662
2423,145122.00018257284
2424,134924.25601998795
2425,224040.52551041686
2426,102586.67814448275
2427,132555.81235798317
2428,200661.87463893296
2429,112262.35383909897
2430,127343.50515569383
2431,126491.97783973484
2432,154257.2752160135
2433,154890.4314633831
2434,135907.74207485808
2435,144778.9344565393
2436,133838.89775209696
2437,104303.89455326783
2438,109689.09055127713
2439,106342.68226111433
2440,119867.00497535671
2441,84764.21574036332
2442,88581.69388146521
2443,131608.49340565744
2444,125276.62158072655
2445,76839.32400422296
2446,132280.55556472958
2447,209989.28742629764
2448,141342.2054103112
2449,103647.0348862939
2450,150317.73456048637
2451,132277.9738044079
2452,206654.14112172296
2453,94787.65014171353
2454,137310.08413352407
2455,102710.37083486826
2456,162826.75715576785
2457,105739.24662908699
2458,130703.09568264495
2459,111204.22042481307
2460,143666.30353712823
2461,116379.62912167524
2462,123569.10428656833
2463,134079.19487620224
2464,185393.46016941834
2465,139682.8185004948
2466,104048.29707597665
2467,148474.60391795225
2468,106377.22915655505
2469,97511.22295782171
2470,188427.70457659368
2471,200032.1459278279
2472,156179.27402863334
2473,95684.97782558578
2474,89706.05815812401
2475,223938.71678637931
2476,113470.25040866862
2477,131610.72658064959
2478,148818.32412124213
2479,100476.24372193994
2480,137047.98114956342
2481,119803.15661013543
2482,135700.87339977393
2483,98774.43546429646
2484,110812.69924598708
2485,144377.97427933253
2486,155171.06177452693
2487,236678.75275078553
2488,189515.8597548123
2489,159408.29379808807
2490,131184.5344882095
2491,86543.579081453
2492,179147.52777118792
2493,157806.63828743002
2494,144540.17989312534
2495,90421.88863109992
2496,235287.90712641258
2497,172393.64034251551
2498,98853.6832228511
2499,90695.62707134485
2500,129971.24649487864
2501,126649.69772832035
2502,126498.11040405798
2503,72695.94308760666
2504,99080.11782445115
2505,234375.75669627808
2506,254398.77346527964
2507,288406.9640168586
2508,257097.16306314865
2509,222401.72956070196
2510,231894.36447116252
2511,184259.7811275363
2512,206210.30625993383
2513,230358.45565323028
2514,357670.17415113805
2515,121468.4623115024
2516,174029.6371763133
2517,140462.4157358609
2518,153808.3857793066
2519,236154.2655799235
2520,211743.5406512413
2521,201367.55206791867
2522,230335.6692650808
2523,89397.08416568991
2524,137610.3162712281
2525,117591.06169293131
2526,122638.51424644396
2527,101645.8531107248
2528,103874.96580331956
2529,138836.65751057197
2530,108388.81995029162
2531,237817.2172634925
2532,224433.13456478398
2533,212831.65464308122
2534,229365.28303115987
2535,277049.9447004477
2536,235038.36638951473
2537,245463.7267673069
2538,206607.53233280606
2539,180941.41516987092
2540,194184.7928339852
2541,192172.23787519344
2542,163058.1093264272
2543,122727.39621355568
2544,97851.03313974748
2545,128110.75944517073
2546,124152.23992398832
2547,145241.49488566452
2548,164029.83734932725
2549,132485.90555981486
2550,603228.4684615904
2551,156250.62476732497
2552,103191.00104028333
2553,79315.7869428318
2554,93572.871828826
2555,108144.57500508157
2556,69754.94495356371
2557,86160.47236541999
2558,136295.58416486814
2559,137421.14847042676
2560,166780.84120085216
2561,151986.98249026606
2562,158265.1709855882
2563,137012.3314107052
2564,213368.28048408448
2565,165988.44686184436
2566,170828.25027990012
2567,124406.36513776306
2568,168858.54916263823
2569,185865.04199473685
2570,121259.91807684253
2571,173378.63295424645
2572,158706.17854215295
2573,201699.6515534017
2574,484378.6546419108
2575,130700.33738459166
2576,132119.41214890996
2577,160752.4097215462
2578,81222.36967943315
2579,28252.272969230253
2580,118905.84981770124
2581,108169.908835271
2582,134525.8350492825
2583,294897.3321364898
2584,183247.012487296
2585,196649.0949229323
2586,227727.10997104095
2587,198859.41868140697
2588,171512.86437169948
2589,155139.71365093006
2590,233531.1533956127
2591,252994.99118320292
2592,250571.03167459127
2593,294921.02728256525
2594,172802.13878751322
2595,234097.62587298497
2596,279927.0467536902
2597,192769.96566298974
2598,267054.85840706376
2599,275060.01363942877
2600,134391.9094045766
2601,136238.1522092138
2602,70473.48041812409
2603,89461.49492041915
2604,78217.68821855247
2605,79515.64907640303
2606,159492.81258720308
2607,236862.04706423575
2608,211978.5537492487
2609,160914.35381319522
2610,132625.27304934929
2611,161602.0428959008
2612,150299.38072414798
2613,126119.59715436175
2614,112688.33272836168
2615,165458.55507307066
2616,183675.49939085203
2617,180837.01745387944
2618,227938.27529732088
2619,217140.09473825173
2620,185897.539308081
2621,178590.33339706805
2622,186242.48576958556
2623,262507.9912954072
2624,319985.23745672253
2625,280477.4272964065
2626,180175.1222374992
2627,174770.00626026638
2628,400460.46205879375
2629,443942.2907539492
2630,351870.8602135425
2631,421178.6381630283
2632,386260.57897853316
2633,295147.35581167403
2634,383260.9864418303
2635,155284.89274891312
2636,193252.30971741196
2637,200871.26681952886
2638,264801.16383249604
2639,184712.75468891402
2640,147615.73625891338
2641,96452.54544853719
2642,192898.53886995543
2643,91442.31111945046
2644,105810.35146773103
2645,98487.41300836377
2646,86305.31922245873
2647,101725.68132179996
2648,123929.38081750678
2649,144271.9456977759
2650,114968.57509735794
2651,129036.15551634351
2652,372813.16689060465
2653,237591.17567531214
2654,265740.41876054846
2655,375052.0436459003
2656,323576.58791419875
2657,353894.1346844145
2658,317240.4861687055
2659,293058.39423264016
2660,337284.7701227012
2661,327627.11806832685
2662,329086.6247037784
2663,275583.7473769422
2664,311863.5273580818
2665,323530.06048009975
2666,317039.3441040787
2667,213492.07619881842
2668,219794.4841117581
2669,208599.26758296965
2670,286088.25294269074
2671,223917.96418610102
2672,224878.42443207515
2673,216144.44263554187
2674,230239.0751469483
2675,209800.3410268439
2676,212653.614571408
2677,197203.8162234771
2678,268964.80019984185
2679,271971.8347320793
2680,266323.80908723536
2681,354558.3878132523
2682,309935.20177397097
2683,423155.0441655471
2684,284197.5166335049
2685,302043.21521659114
2686,272553.32830859127
2687,271700.8599818717
2688,239819.01640987737
2689,225568.59986678654
2690,365588.0263145014
2691,192319.30504177368
2692,154592.70165405792
2693,217409.69150869924
2694,172806.65251517415
2695,209712.45855148797
2696,202112.78576445903
2697,176508.9659231611
2698,204722.55300220443
2699,182662.1151674768
2700,172696.76279988125
2701,149988.65368139357
2702,132877.61781804552
2703,167029.1475339123
2704,145315.7533642491
2705,108909.82783418693
2706,107214.81303031606
2707,126987.7286441079
2708,126195.77333190964
2709,118818.46102458038
2710,124388.89300373508
2711,208563.94932989587
2712,343606.8793440566
2713,180379.32009681067
2714,147242.07793153505
2715,172900.68989911917
2716,142934.83322621215
2717,213516.19540668136
2718,222316.1445511699
2719,188696.92895676507
2720,177568.41547855022
2721,115085.13661957262
2722,160020.8708315219
2723,150842.90654159556
2724,137878.27528261355
2725,125549.52262495339
2726,121966.61024592174
2727,179320.5470662317
2728,186483.0102757342
2729,133347.52112985225
2730,148711.18353473264
2731,127258.42918665343
2732,149700.4827393881
2733,139245.55940964873
2734,167406.23427508157
